------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     3  0.000000000000E+00  0.000000000000E+00  4.972592538028E+00

------ Current Surface: Coil-Plasma separation =   3.000000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      4    20  1.634544817638E-08  7.250061329926E-09  0.000000000000E+00  0.000000000000E+00
      4    19 -6.050490559536E-08 -4.327394054322E-08  0.000000000000E+00  0.000000000000E+00
      4    18 -4.365360863561E-08 -9.607668049789E-08  0.000000000000E+00  0.000000000000E+00
      4    17 -5.590953508589E-08 -1.727392848556E-08  0.000000000000E+00  0.000000000000E+00
      4    16 -3.429367991792E-08 -1.055822595272E-07  0.000000000000E+00  0.000000000000E+00
      4    15  3.483001494605E-07  7.908525581403E-07  0.000000000000E+00  0.000000000000E+00
      4    14  2.537408081539E-07 -1.703132632235E-07  0.000000000000E+00  0.000000000000E+00
      4    13  1.811014891564E-06  1.576183885661E-06  0.000000000000E+00  0.000000000000E+00
      4    12  3.259902539145E-06 -3.821834791010E-08  0.000000000000E+00  0.000000000000E+00
      4    11 -9.797654816760E-07  1.002398438284E-06  0.000000000000E+00  0.000000000000E+00
      4    10  9.945047132865E-06 -5.380484209087E-06  0.000000000000E+00  0.000000000000E+00
      4     9 -2.108524512670E-05 -1.704316238655E-05  0.000000000000E+00  0.000000000000E+00
      4     8  2.753944957049E-05 -2.949161106978E-05  0.000000000000E+00  0.000000000000E+00
      4     7 -5.532693950640E-05  2.948323159131E-05  0.000000000000E+00  0.000000000000E+00
      4     6 -2.592735859008E-05 -1.993946926623E-04  0.000000000000E+00  0.000000000000E+00
      4     5  1.882557560991E-04  2.590226511900E-04  0.000000000000E+00  0.000000000000E+00
      4     4 -2.005592499907E-04 -3.661928066907E-04  0.000000000000E+00  0.000000000000E+00
      4     3 -1.987366115772E-04 -6.763137207137E-04  0.000000000000E+00  0.000000000000E+00
