------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     3  0.000000000000E+00  0.000000000000E+00  4.972592538028E+00

------ Current Surface: Coil-Plasma separation =   2.891952330440E-01 -----
Number of fourier modes in table
         545
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      3    -8  1.035669206621E-04 -1.040313111259E-04  0.000000000000E+00  0.000000000000E+00
      3    -9  9.545335650260E-06 -1.026680501964E-05  0.000000000000E+00  0.000000000000E+00
      3   -10  7.264433594686E-06 -7.258685776700E-06  0.000000000000E+00  0.000000000000E+00
      3   -11 -2.058897701013E-05 -8.915456036814E-06  0.000000000000E+00  0.000000000000E+00
      3   -12 -1.835693672928E-05 -6.579279625569E-06  0.000000000000E+00  0.000000000000E+00
      3   -13 -2.912793131495E-06 -2.713400577427E-06  0.000000000000E+00  0.000000000000E+00
      3   -14  6.910156178893E-06  1.134974843797E-05  0.000000000000E+00  0.000000000000E+00
      3   -15  7.900133562480E-07  5.448495836897E-06  0.000000000000E+00  0.000000000000E+00
      3   -16 -5.132640067111E-06 -2.848848044333E-07  0.000000000000E+00  0.000000000000E+00
      4    16 -4.337850894068E-06 -8.530610291246E-07  0.000000000000E+00  0.000000000000E+00
      4    15  1.548838027952E-06  3.159743764946E-06  0.000000000000E+00  0.000000000000E+00
      4    14  1.618309760668E-05 -1.147439897574E-05  0.000000000000E+00  0.000000000000E+00
      4    13  3.203321467878E-05 -3.193809486960E-05  0.000000000000E+00  0.000000000000E+00
      4    12  2.244752973618E-05 -2.375260125526E-05  0.000000000000E+00  0.000000000000E+00
      4    11 -2.263040909675E-05  2.588492953017E-05  0.000000000000E+00  0.000000000000E+00
      4    10 -2.794226003568E-05  3.002532822320E-05  0.000000000000E+00  0.000000000000E+00
      4     9 -1.968410230374E-05 -1.612708826043E-05  0.000000000000E+00  0.000000000000E+00
      4     8  4.299189587047E-05 -5.650567261769E-05  0.000000000000E+00  0.000000000000E+00
      4     7 -5.300130523863E-05  3.519123889521E-05  0.000000000000E+00  0.000000000000E+00
      4     6 -3.680553942675E-05 -1.833076631063E-04  0.000000000000E+00  0.000000000000E+00
      4     5  1.882665301782E-04  2.441251081771E-04  0.000000000000E+00  0.000000000000E+00
      4     4 -2.005158453924E-04 -3.683948015210E-04  0.000000000000E+00  0.000000000000E+00
      4     3 -2.316462949800E-04 -6.093622323772E-04  0.000000000000E+00  0.000000000000E+00
      4     2  4.448581487051E-03  4.266594045644E-03  0.000000000000E+00  0.000000000000E+00
      4     1 -9.244711656011E-03 -8.321313549982E-03  0.000000000000E+00  0.000000000000E+00
      4     0  5.317724746169E-03  1.038680632302E-02  0.000000000000E+00  0.000000000000E+00
      4    -1  2.218858258769E-02  1.407541004375E-02  0.000000000000E+00  0.000000000000E+00
      4    -2  2.916575250101E-02  2.071698109985E-02  0.000000000000E+00  0.000000000000E+00
      4    -3  2.818302997440E-03 -2.642639588786E-03  0.000000000000E+00  0.000000000000E+00
      4    -4  1.537183406312E-04  5.137710614986E-03  0.000000000000E+00  0.000000000000E+00
      4    -5  9.927982901278E-04 -1.619033870491E-03  0.000000000000E+00  0.000000000000E+00
      4    -6 -1.370803461210E-04 -1.050586074256E-04  0.000000000000E+00  0.000000000000E+00
      4    -7 -1.341764602589E-04  3.941818530301E-05  0.000000000000E+00  0.000000000000E+00
      4    -8 -8.421595864111E-05 -1.487884512635E-05  0.000000000000E+00  0.000000000000E+00
      4    -9 -2.893915178976E-05  1.676534755403E-05  0.000000000000E+00  0.000000000000E+00
      4   -10  7.015365394221E-06  4.432498228592E-06  0.000000000000E+00  0.000000000000E+00
      4   -11 -2.618350528349E-07 -4.156387831385E-06  0.000000000000E+00  0.000000000000E+00
      4   -12  1.156788027804E-05  5.589239270606E-06  0.000000000000E+00  0.000000000000E+00
      4   -13  1.228640579236E-05  9.340848155102E-06  0.000000000000E+00  0.000000000000E+00
      4   -14 -8.000425616047E-07  4.925262438198E-06  0.000000000000E+00  0.000000000000E+00
      4   -15 -1.197430086436E-05 -2.878953948320E-06  0.000000000000E+00  0.000000000000E+00
      4   -16 -4.337850894029E-06 -8.530610291354E-07  0.000000000000E+00  0.000000000000E+00
      5    16  7.419354195730E-06 -2.104820702732E-06  0.000000000000E+00  0.000000000000E+00
      5    15  1.707797794308E-05 -6.663565196020E-06  0.000000000000E+00  0.000000000000E+00
      5    14  1.117141875947E-05 -1.528172231754E-05  0.000000000000E+00  0.000000000000E+00
      5    13 -5.554017581897E-06  3.060282762574E-06  0.000000000000E+00  0.000000000000E+00
      5    12 -3.668725853515E-05  4.025050155113E-05  0.000000000000E+00  0.000000000000E+00
      5    11 -3.655550885341E-05  3.386743170481E-05  0.000000000000E+00  0.000000000000E+00
      5    10  5.898586823743E-06 -5.375499159878E-06  0.000000000000E+00  0.000000000000E+00
      5     9  1.053079145392E-05 -4.029306757241E-05  0.000000000000E+00  0.000000000000E+00
      5     8  3.274153465256E-05  6.309077389423E-05  0.000000000000E+00  0.000000000000E+00
      5     7 -7.674662582569E-05 -2.364238051598E-05  0.000000000000E+00  0.000000000000E+00
      5     6  4.804218139823E-06 -7.146129030092E-05  0.000000000000E+00  0.000000000000E+00
      5     5  3.008531507849E-04  4.953835109245E-04  0.000000000000E+00  0.000000000000E+00
      5     4 -6.303059237299E-04 -4.941990973680E-04  0.000000000000E+00  0.000000000000E+00
      5     3  1.396297872292E-03  1.100897886688E-04  0.000000000000E+00  0.000000000000E+00
      5     2 -4.941714851561E-03 -1.827837953067E-03  0.000000000000E+00  0.000000000000E+00
      5     1  1.159963716576E-02  7.814080436743E-03  0.000000000000E+00  0.000000000000E+00
      5     0 -1.609958384269E-02 -1.604363734590E-02  0.000000000000E+00  0.000000000000E+00
      5    -1  2.424577614551E-02  2.467233841991E-02  0.000000000000E+00  0.000000000000E+00
      5    -2  1.354384692042E-02  1.176082275733E-02  0.000000000000E+00  0.000000000000E+00
      5    -3 -7.128146538369E-03 -6.778797478163E-03  0.000000000000E+00  0.000000000000E+00
      5    -4  3.205486928080E-03  3.209556049161E-03  0.000000000000E+00  0.000000000000E+00
      5    -5  4.131102860440E-04 -2.018921760722E-03  0.000000000000E+00  0.000000000000E+00
      5    -6  6.204544265840E-05  2.253486082208E-04  0.000000000000E+00  0.000000000000E+00
      5    -7  1.425635324371E-04  2.807359001031E-04  0.000000000000E+00  0.000000000000E+00
      5    -8  2.336605452225E-05 -9.807919918573E-05  0.000000000000E+00  0.000000000000E+00
      5    -9  8.790637625673E-05 -1.259437162535E-05  0.000000000000E+00  0.000000000000E+00
      5   -10 -1.193114521995E-05  7.451797504009E-06  0.000000000000E+00  0.000000000000E+00
      5   -11 -4.616279013876E-06  7.194914199127E-07  0.000000000000E+00  0.000000000000E+00
      5   -12 -2.296960534130E-06  1.285313771611E-05  0.000000000000E+00  0.000000000000E+00
      5   -13 -2.106308795747E-06 -3.206461376089E-06  0.000000000000E+00  0.000000000000E+00
      5   -14 -6.921122020743E-06 -7.313004353681E-06  0.000000000000E+00  0.000000000000E+00
      5   -15  1.790326607465E-06 -7.602521453174E-06  0.000000000000E+00  0.000000000000E+00
      5   -16  7.419354195750E-06 -2.104820702720E-06  0.000000000000E+00  0.000000000000E+00
      6    16 -4.121817181882E-08  2.890120997861E-06  0.000000000000E+00  0.000000000000E+00
      6    15 -1.385667637794E-05  4.769485525625E-06  0.000000000000E+00  0.000000000000E+00
      6    14 -2.202820460749E-05  1.510601368307E-05  0.000000000000E+00  0.000000000000E+00
      6    13 -2.814858410344E-05  3.508285677066E-05  0.000000000000E+00  0.000000000000E+00
      6    12 -1.528272207491E-05  2.003598431902E-05  0.000000000000E+00  0.000000000000E+00
      6    11  3.561398360620E-05 -2.954434264907E-05  0.000000000000E+00  0.000000000000E+00
      6    10  5.751180980433E-05 -6.370638336161E-05  0.000000000000E+00  0.000000000000E+00
      6     9  2.740085273331E-05  1.012715477377E-05  0.000000000000E+00  0.000000000000E+00
      6     8 -2.922791022587E-05 -9.531505487643E-08  0.000000000000E+00  0.000000000000E+00
      6     7  1.891980852768E-06  3.603271390493E-05  0.000000000000E+00  0.000000000000E+00
      6     6  1.409252450583E-05 -1.310052896959E-04  0.000000000000E+00  0.000000000000E+00
      6     5  6.291033625664E-05  2.810962722139E-04  0.000000000000E+00  0.000000000000E+00
