------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     5  0.000000000000E+00  0.000000000000E+00  1.956111262946E+01

------ Current Surface: Coil-Plasma separation =   5.000000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      3    12  1.021172785600E-08  1.019721723784E-08  0.000000000000E+00  0.000000000000E+00
      3    11 -3.529835421591E-08 -3.447795634626E-08  0.000000000000E+00  0.000000000000E+00
      3    10  9.484296360123E-08  9.342596036015E-08  0.000000000000E+00  0.000000000000E+00
      3     9 -2.133461255520E-07 -2.184783547759E-07  0.000000000000E+00  0.000000000000E+00
      3     8  2.730961648975E-07  2.875112905297E-07  0.000000000000E+00  0.000000000000E+00
      3     7  4.108986104683E-07  3.144470601494E-07  0.000000000000E+00  0.000000000000E+00
      3     6 -5.514701783087E-06 -5.396252874042E-06  0.000000000000E+00  0.000000000000E+00
      3     5  2.776125046671E-05  2.709213822375E-05  0.000000000000E+00  0.000000000000E+00
      3     4 -1.111516402352E-04 -1.101567704212E-04  0.000000000000E+00  0.000000000000E+00
      3     3  3.579930436525E-04  3.450828238938E-04  0.000000000000E+00  0.000000000000E+00
      3     2 -8.023913879117E-04 -7.671193319348E-04  0.000000000000E+00  0.000000000000E+00
      3     1  1.118880438442E-03  9.267351121508E-04  0.000000000000E+00  0.000000000000E+00
      3     0  1.415027594188E-02  1.230479054506E-02  0.000000000000E+00  0.000000000000E+00
      3    -1 -7.830515660742E-02 -6.810644311877E-02  0.000000000000E+00  0.000000000000E+00
      3    -2 -2.079133100660E-02 -9.098977936735E-03  0.000000000000E+00  0.000000000000E+00
      3    -3  1.516606547824E-02 -1.487030839379E-02  0.000000000000E+00  0.000000000000E+00
      3    -4  5.045682093145E-04  4.877057202906E-04  0.000000000000E+00  0.000000000000E+00
      3    -5  2.059763545741E-04 -1.966819764197E-04  0.000000000000E+00  0.000000000000E+00
      3    -6  2.818471252619E-04 -3.237476970594E-04  0.000000000000E+00  0.000000000000E+00
      3    -7 -5.597802808692E-06 -1.575695807300E-06  0.000000000000E+00  0.000000000000E+00
      3    -8  1.883432763748E-05 -1.955155912033E-05  0.000000000000E+00  0.000000000000E+00
      3    -9  2.609405997359E-07 -8.153934564661E-07  0.000000000000E+00  0.000000000000E+00
      3   -10  8.288158404651E-07 -8.940620522748E-07  0.000000000000E+00  0.000000000000E+00
      3   -11  2.913699527372E-07 -3.324239427920E-07  0.000000000000E+00  0.000000000000E+00
      3   -12 -3.333111684659E-08  2.628311516230E-08  0.000000000000E+00  0.000000000000E+00
      3   -13  5.610947464486E-08 -5.804469993851E-08  0.000000000000E+00  0.000000000000E+00
      3   -14 -1.000964854969E-08  9.645487613968E-09  0.000000000000E+00  0.000000000000E+00
      3   -15  5.404311263909E-09 -6.372611263228E-09  0.000000000000E+00  0.000000000000E+00
      3   -16 -9.555869766266E-10  3.025694067445E-10  0.000000000000E+00  0.000000000000E+00
      3   -17  3.321542295549E-09  2.884055721374E-09  0.000000000000E+00  0.000000000000E+00
      3   -18 -4.006607353725E-09 -3.802734989029E-09  0.000000000000E+00  0.000000000000E+00
      3   -19 -6.999075717936E-09 -7.765440014081E-09  0.000000000000E+00  0.000000000000E+00
      3   -20  2.411751478989E-08  2.324407671531E-08  0.000000000000E+00  0.000000000000E+00
      3   -21 -2.693162406086E-09  1.593531698943E-09  0.000000000000E+00  0.000000000000E+00
      3   -22 -6.737278243000E-08 -6.886964815685E-08  0.000000000000E+00  0.000000000000E+00
      3   -23  5.937441052684E-08  4.763672056647E-08  0.000000000000E+00  0.000000000000E+00
      3   -24  1.089699471315E-07  1.211382513506E-07  0.000000000000E+00  0.000000000000E+00
      4    24  2.287088943730E-07 -3.502007626434E-07  0.000000000000E+00  0.000000000000E+00
      4    23  6.062518054959E-07 -5.489774481381E-07  0.000000000000E+00  0.000000000000E+00
      4    22 -3.352368108940E-07  3.856603806117E-07  0.000000000000E+00  0.000000000000E+00
      4    21 -2.529624449519E-07  2.126376299230E-07  0.000000000000E+00  0.000000000000E+00
      4    20  2.391334249512E-07 -2.481108057388E-07  0.000000000000E+00  0.000000000000E+00
      4    19  3.424323099903E-08 -1.774414521197E-08  0.000000000000E+00  0.000000000000E+00
      4    18 -9.621797704938E-08  9.422915014342E-08  0.000000000000E+00  0.000000000000E+00
      4    17  1.949580816034E-08 -2.316497640961E-08  0.000000000000E+00  0.000000000000E+00
      4    16  1.938441595802E-08 -1.803582059647E-08  0.000000000000E+00  0.000000000000E+00
      4    15 -1.087907353537E-08  1.169785282225E-08  0.000000000000E+00  0.000000000000E+00
      4    14 -5.193932890116E-10 -7.524507895695E-10  0.000000000000E+00  0.000000000000E+00
      4    13  2.324629243277E-09 -1.748545056440E-09  0.000000000000E+00  0.000000000000E+00
      4    12  1.937132508802E-09  3.390081650703E-09  0.000000000000E+00  0.000000000000E+00
      4    11 -1.616775566671E-08 -1.538938501232E-08  0.000000000000E+00  0.000000000000E+00
      4    10  6.362292182135E-08  6.185101895259E-08  0.000000000000E+00  0.000000000000E+00
      4     9 -1.967470847950E-07 -1.933279042563E-07  0.000000000000E+00  0.000000000000E+00
      4     8  5.175157101018E-07  5.202646232030E-07  0.000000000000E+00  0.000000000000E+00
      4     7 -1.004512302710E-06 -1.020535920272E-06  0.000000000000E+00  0.000000000000E+00
      4     6  7.883784180541E-07  9.024018522113E-07  0.000000000000E+00  0.000000000000E+00
      4     5  6.657928834392E-06  6.461741491102E-06  0.000000000000E+00  0.000000000000E+00
      4     4 -4.630597209895E-05 -4.537888234624E-05  0.000000000000E+00  0.000000000000E+00
      4     3  2.184730577934E-04  2.152198112735E-04  0.000000000000E+00  0.000000000000E+00
      4     2 -6.896879364165E-04 -6.629792340115E-04  0.000000000000E+00  0.000000000000E+00
      4     1  2.512009873379E-03  2.324631666481E-03  0.000000000000E+00  0.000000000000E+00
      4     0 -9.767825385362E-04 -7.345992440099E-04  0.000000000000E+00  0.000000000000E+00
      4    -1 -5.663032456628E-02 -5.110440776947E-02  0.000000000000E+00  0.000000000000E+00
      4    -2 -1.097594772280E-02 -7.909569398967E-03  0.000000000000E+00  0.000000000000E+00
      4    -3 -1.582776563579E-03 -1.798017346995E-02  0.000000000000E+00  0.000000000000E+00
      4    -4 -8.977488609875E-03  4.823756513476E-03  0.000000000000E+00  0.000000000000E+00
      4    -5  9.435820625814E-05 -3.229362482742E-04  0.000000000000E+00  0.000000000000E+00
      4    -6 -9.192105403167E-05  1.009965507478E-04  0.000000000000E+00  0.000000000000E+00
      4    -7 -7.116233050490E-05  5.504974488944E-05  0.000000000000E+00  0.000000000000E+00
      4    -8  7.506898925070E-06 -1.357438500477E-05  0.000000000000E+00  0.000000000000E+00
      4    -9 -6.596886495237E-06  4.341359667908E-06  0.000000000000E+00  0.000000000000E+00
      4   -10  7.533929944617E-07 -1.167789128139E-06  0.000000000000E+00  0.000000000000E+00
      4   -11 -3.876100880536E-07  1.975492220315E-07  0.000000000000E+00  0.000000000000E+00
      4   -12 -3.948692934132E-08 -1.339676672954E-09  0.000000000000E+00  0.000000000000E+00
      4   -13  1.210951419434E-08 -2.877037866522E-08  0.000000000000E+00  0.000000000000E+00
      4   -14 -1.974191605591E-08  1.556806367960E-08  0.000000000000E+00  0.000000000000E+00
      4   -15  5.535510559478E-09 -7.728550377770E-09  0.000000000000E+00  0.000000000000E+00
      4   -16 -2.322096248576E-09  2.808984130164E-09  0.000000000000E+00  0.000000000000E+00
      4   -17  1.779526466396E-09  4.203547293368E-10  0.000000000000E+00  0.000000000000E+00
      4   -18 -4.596135046338E-09 -4.266568707831E-09  0.000000000000E+00  0.000000000000E+00
      4   -19  1.980752895037E-09  1.277775114260E-09  0.000000000000E+00  0.000000000000E+00
      4   -20  1.462315649292E-08  1.519583093398E-08  0.000000000000E+00  0.000000000000E+00
      4   -21 -2.323082640019E-08 -2.100381362317E-08  0.000000000000E+00  0.000000000000E+00
      4   -22 -2.183429744526E-08 -2.641794676489E-08  0.000000000000E+00  0.000000000000E+00
      4   -23  7.958592490424E-08  7.662089921322E-08  0.000000000000E+00  0.000000000000E+00
